stateFIPS,State,censusTract,County,Census Tract,Year,Value
17,Illinois,17031241600,Cook,17031241600,2013-2017,26.90%
17,Illinois,17031242000,Cook,17031242000,2013-2017,38.60%
17,Illinois,17031242100,Cook,17031242100,2013-2017,28.60%
17,Illinois,17031242200,Cook,17031242200,2013-2017,24.70%
17,Illinois,17031242300,Cook,17031242300,2013-2017,24.60%
17,Illinois,17031242400,Cook,17031242400,2013-2017,28.70%
17,Illinois,17031242500,Cook,17031242500,2013-2017,37.40%
17,Illinois,17031242600,Cook,17031242600,2013-2017,24.00%
17,Illinois,17031242700,Cook,17031242700,2013-2017,26.90%
17,Illinois,17031242800,Cook,17031242800,2013-2017,31.10%
17,Illinois,17031242900,Cook,17031242900,2013-2017,15.40%
17,Illinois,17031243000,Cook,17031243000,2013-2017,19.50%
17,Illinois,17031243100,Cook,17031243100,2013-2017,15.80%
17,Illinois,17031243200,Cook,17031243200,2013-2017,21.40%
17,Illinois,17031243300,Cook,17031243300,2013-2017,24.40%
17,Illinois,17031243400,Cook,17031243400,2013-2017,24.80%
17,Illinois,17031243500,Cook,17031243500,2013-2017,17.10%
17,Illinois,17031250200,Cook,17031250200,2013-2017,27.00%
17,Illinois,17031250300,Cook,17031250300,2013-2017,20.10%
17,Illinois,17031250400,Cook,17031250400,2013-2017,19.40%
17,Illinois,17031250500,Cook,17031250500,2013-2017,28.30%
17,Illinois,17031250600,Cook,17031250600,2013-2017,18.70%
17,Illinois,17031250700,Cook,17031250700,2013-2017,20.90%
17,Illinois,17031250800,Cook,17031250800,2013-2017,29.00%
17,Illinois,17031251000,Cook,17031251000,2013-2017,14.40%
17,Illinois,17031251100,Cook,17031251100,2013-2017,14.70%
17,Illinois,17031251200,Cook,17031251200,2013-2017,32.10%
17,Illinois,17031251300,Cook,17031251300,2013-2017,20.00%
17,Illinois,17031251400,Cook,17031251400,2013-2017,18.70%
17,Illinois,17031251500,Cook,17031251500,2013-2017,13.60%
17,Illinois,17031251600,Cook,17031251600,2013-2017,18.20%
17,Illinois,17031251700,Cook,17031251700,2013-2017,35.70%
17,Illinois,17031251800,Cook,17031251800,2013-2017,12.70%
17,Illinois,17031251900,Cook,17031251900,2013-2017,6.40%
17,Illinois,17031252000,Cook,17031252000,2013-2017,7.50%
17,Illinois,17031252101,Cook,17031252101,2013-2017,11.00%
17,Illinois,17031252102,Cook,17031252102,2013-2017,10.10%
17,Illinois,17031252201,Cook,17031252201,2013-2017,22.20%
17,Illinois,17031252202,Cook,17031252202,2013-2017,15.40%
17,Illinois,17031260100,Cook,17031260100,2013-2017,15.20%
17,Illinois,17031260200,Cook,17031260200,2013-2017,12.40%
17,Illinois,17031260300,Cook,17031260300,2013-2017,17.90%
17,Illinois,17031260400,Cook,17031260400,2013-2017,6.00%
17,Illinois,17031260500,Cook,17031260500,2013-2017,4.20%
17,Illinois,17031260600,Cook,17031260600,2013-2017,8.70%
17,Illinois,17031260700,Cook,17031260700,2013-2017,8.90%
17,Illinois,17031260800,Cook,17031260800,2013-2017,19.60%
17,Illinois,17031260900,Cook,17031260900,2013-2017,5.70%
17,Illinois,17031261000,Cook,17031261000,2013-2017,13.60%
17,Illinois,17031270500,Cook,17031270500,2013-2017,4.90%
17,Illinois,17031271200,Cook,17031271200,2013-2017,7.20%
17,Illinois,17031271300,Cook,17031271300,2013-2017,8.50%
17,Illinois,17031271400,Cook,17031271400,2013-2017,15.40%
17,Illinois,17031271500,Cook,17031271500,2013-2017,13.10%
17,Illinois,17031271800,Cook,17031271800,2013-2017,7.20%
17,Illinois,17031280100,Cook,17031280100,2013-2017,22.00%
17,Illinois,17031280400,Cook,17031280400,2013-2017,23.40%
17,Illinois,17031280800,Cook,17031280800,2013-2017,12.20%
17,Illinois,17031280900,Cook,17031280900,2013-2017,11.90%
17,Illinois,17031281900,Cook,17031281900,2013-2017,34.20%
17,Illinois,17031282700,Cook,17031282700,2013-2017,28.60%
17,Illinois,17031282800,Cook,17031282800,2013-2017,24.70%
17,Illinois,17031283100,Cook,17031283100,2013-2017,34.70%
17,Illinois,17031283200,Cook,17031283200,2013-2017,34.20%
17,Illinois,17031283800,Cook,17031283800,2013-2017,23.40%
17,Illinois,17031290900,Cook,17031290900,2013-2017,16.20%
17,Illinois,17031291200,Cook,17031291200,2013-2017,9.50%
17,Illinois,17031291600,Cook,17031291600,2013-2017,41.60%
17,Illinois,17031292200,Cook,17031292200,2013-2017,13.30%
17,Illinois,17031292400,Cook,17031292400,2013-2017,29.80%
17,Illinois,17031292500,Cook,17031292500,2013-2017,25.90%
17,Illinois,17031300500,Cook,17031300500,2013-2017,13.00%
17,Illinois,17031300600,Cook,17031300600,2013-2017,15.70%
17,Illinois,17031300700,Cook,17031300700,2013-2017,16.30%
17,Illinois,17031300800,Cook,17031300800,2013-2017,22.70%
17,Illinois,17031300900,Cook,17031300900,2013-2017,27.00%
17,Illinois,17031301100,Cook,17031301100,2013-2017,8.30%
17,Illinois,17031301200,Cook,17031301200,2013-2017,18.60%
17,Illinois,17031301600,Cook,17031301600,2013-2017,11.70%
17,Illinois,17031301701,Cook,17031301701,2013-2017,14.90%
17,Illinois,17031301702,Cook,17031301702,2013-2017,22.20%
17,Illinois,17031301801,Cook,17031301801,2013-2017,31.80%
17,Illinois,17031301802,Cook,17031301802,2013-2017,12.70%
17,Illinois,17031301803,Cook,17031301803,2013-2017,17.60%
17,Illinois,17031310200,Cook,17031310200,2013-2017,21.70%
17,Illinois,17031310300,Cook,17031310300,2013-2017,25.00%
17,Illinois,17031310400,Cook,17031310400,2013-2017,20.10%
17,Illinois,17031310500,Cook,17031310500,2013-2017,18.30%
17,Illinois,17031310600,Cook,17031310600,2013-2017,24.40%
17,Illinois,17031310700,Cook,17031310700,2013-2017,25.90%
17,Illinois,17031310800,Cook,17031310800,2013-2017,23.90%
17,Illinois,17031310900,Cook,17031310900,2013-2017,15.20%
17,Illinois,17031320100,Cook,17031320100,2013-2017,20.70%
17,Illinois,17031320400,Cook,17031320400,2013-2017,25.60%
17,Illinois,17031320600,Cook,17031320600,2013-2017,20.90%
17,Illinois,17031330100,Cook,17031330100,2013-2017,14.60%
17,Illinois,17031330200,Cook,17031330200,2013-2017,26.50%
17,Illinois,17031340300,Cook,17031340300,2013-2017,29.40%
17,Illinois,17031340400,Cook,17031340400,2013-2017,33.50%
17,Illinois,17031340500,Cook,17031340500,2013-2017,17.60%
17,Illinois,17031340600,Cook,17031340600,2013-2017,3.90%
17,Illinois,17031350100,Cook,17031350100,2013-2017,24.10%
17,Illinois,17031350400,Cook,17031350400,2013-2017,6.40%
17,Illinois,17031351000,Cook,17031351000,2013-2017,23.30%
17,Illinois,17031351100,Cook,17031351100,2013-2017,13.90%
17,Illinois,17031351400,Cook,17031351400,2013-2017,11.80%
17,Illinois,17031351500,Cook,17031351500,2013-2017,26.80%
17,Illinois,17031360200,Cook,17031360200,2013-2017,14.40%
17,Illinois,17031380100,Cook,17031380100,2013-2017,26.90%
17,Illinois,17031380200,Cook,17031380200,2013-2017,13.70%
17,Illinois,17031380500,Cook,17031380500,2013-2017,19.70%
17,Illinois,17031380700,Cook,17031380700,2013-2017,16.30%
17,Illinois,17031381200,Cook,17031381200,2013-2017,26.00%
17,Illinois,17031381400,Cook,17031381400,2013-2017,36.00%
17,Illinois,17031381500,Cook,17031381500,2013-2017,14.60%
17,Illinois,17031381700,Cook,17031381700,2013-2017,0.00%
17,Illinois,17031381800,Cook,17031381800,2013-2017,29.80%
17,Illinois,17031381900,Cook,17031381900,2013-2017,24.40%
17,Illinois,17031390100,Cook,17031390100,2013-2017,17.70%
17,Illinois,17031390200,Cook,17031390200,2013-2017,22.90%
17,Illinois,17031390300,Cook,17031390300,2013-2017,7.90%
17,Illinois,17031390400,Cook,17031390400,2013-2017,21.90%
17,Illinois,17031390500,Cook,17031390500,2013-2017,32.10%
17,Illinois,17031390600,Cook,17031390600,2013-2017,27.90%
17,Illinois,17031390700,Cook,17031390700,2013-2017,24.30%
17,Illinois,17031400300,Cook,17031400300,2013-2017,25.20%
17,Illinois,17031400400,Cook,17031400400,2013-2017,13.80%
17,Illinois,17031400500,Cook,17031400500,2013-2017,25.40%
17,Illinois,17031400800,Cook,17031400800,2013-2017,24.50%
17,Illinois,17031410100,Cook,17031410100,2013-2017,20.40%
17,Illinois,17031410200,Cook,17031410200,2013-2017,13.70%
17,Illinois,17031410500,Cook,17031410500,2013-2017,34.50%
17,Illinois,17031410600,Cook,17031410600,2013-2017,30.70%
17,Illinois,17031410700,Cook,17031410700,2013-2017,27.10%
17,Illinois,17031410800,Cook,17031410800,2013-2017,30.90%
17,Illinois,17031410900,Cook,17031410900,2013-2017,22.10%
17,Illinois,17031411000,Cook,17031411000,2013-2017,24.20%
17,Illinois,17031411100,Cook,17031411100,2013-2017,35.40%
17,Illinois,17031411200,Cook,17031411200,2013-2017,40.70%
17,Illinois,17031420100,Cook,17031420100,2013-2017,31.10%
17,Illinois,17031420200,Cook,17031420200,2013-2017,32.60%
17,Illinois,17031420300,Cook,17031420300,2013-2017,30.70%
17,Illinois,17031420400,Cook,17031420400,2013-2017,22.40%
17,Illinois,17031420500,Cook,17031420500,2013-2017,19.30%
17,Illinois,17031420600,Cook,17031420600,2013-2017,28.90%
17,Illinois,17031420700,Cook,17031420700,2013-2017,30.30%
17,Illinois,17031420800,Cook,17031420800,2013-2017,22.70%
17,Illinois,17031421200,Cook,17031421200,2013-2017,43.60%
17,Illinois,17031430101,Cook,17031430101,2013-2017,24.80%
17,Illinois,17031430102,Cook,17031430102,2013-2017,31.20%
17,Illinois,17031430200,Cook,17031430200,2013-2017,7.50%
17,Illinois,17031430300,Cook,17031430300,2013-2017,15.30%
17,Illinois,17031430400,Cook,17031430400,2013-2017,29.40%
17,Illinois,17031430500,Cook,17031430500,2013-2017,21.20%
17,Illinois,17031430600,Cook,17031430600,2013-2017,20.90%
17,Illinois,17031430700,Cook,17031430700,2013-2017,15.60%
17,Illinois,17031430800,Cook,17031430800,2013-2017,27.20%
17,Illinois,17031430900,Cook,17031430900,2013-2017,28.60%
17,Illinois,17031431200,Cook,17031431200,2013-2017,30.30%
17,Illinois,17031431301,Cook,17031431301,2013-2017,14.20%
17,Illinois,17031431302,Cook,17031431302,2013-2017,10.30%
17,Illinois,17031431400,Cook,17031431400,2013-2017,13.70%
17,Illinois,17031440101,Cook,17031440101,2013-2017,19.10%
17,Illinois,17031440102,Cook,17031440102,2013-2017,20.70%
17,Illinois,17031440201,Cook,17031440201,2013-2017,12.10%
17,Illinois,17031440202,Cook,17031440202,2013-2017,28.20%
17,Illinois,17031440300,Cook,17031440300,2013-2017,32.70%
17,Illinois,17031440600,Cook,17031440600,2013-2017,43.50%
17,Illinois,17031440700,Cook,17031440700,2013-2017,23.90%
17,Illinois,17031440800,Cook,17031440800,2013-2017,33.60%
17,Illinois,17031440900,Cook,17031440900,2013-2017,21.70%
17,Illinois,17031450300,Cook,17031450300,2013-2017,32.10%
17,Illinois,17031460100,Cook,17031460100,2013-2017,15.70%
17,Illinois,17031460200,Cook,17031460200,2013-2017,18.50%
17,Illinois,17031460301,Cook,17031460301,2013-2017,17.60%
17,Illinois,17031460302,Cook,17031460302,2013-2017,12.10%
17,Illinois,17031460400,Cook,17031460400,2013-2017,14.60%
17,Illinois,17031460500,Cook,17031460500,2013-2017,24.40%
17,Illinois,17031460600,Cook,17031460600,2013-2017,15.90%
17,Illinois,17031460700,Cook,17031460700,2013-2017,12.90%
17,Illinois,17031461000,Cook,17031461000,2013-2017,17.80%
17,Illinois,17031470100,Cook,17031470100,2013-2017,34.00%
17,Illinois,17031480100,Cook,17031480100,2013-2017,23.00%
17,Illinois,17031480200,Cook,17031480200,2013-2017,34.40%
17,Illinois,17031480300,Cook,17031480300,2013-2017,25.10%
17,Illinois,17031480400,Cook,17031480400,2013-2017,29.60%
17,Illinois,17031480500,Cook,17031480500,2013-2017,15.80%
17,Illinois,17031490300,Cook,17031490300,2013-2017,24.70%
17,Illinois,17031490400,Cook,17031490400,2013-2017,35.50%
17,Illinois,17031490500,Cook,17031490500,2013-2017,24.20%
17,Illinois,17031490600,Cook,17031490600,2013-2017,32.30%
17,Illinois,17031490700,Cook,17031490700,2013-2017,33.80%
17,Illinois,17031490800,Cook,17031490800,2013-2017,45.50%
17,Illinois,17031490901,Cook,17031490901,2013-2017,32.50%
17,Illinois,17031490902,Cook,17031490902,2013-2017,39.70%
17,Illinois,17031491000,Cook,17031491000,2013-2017,40.10%
17,Illinois,17031491100,Cook,17031491100,2013-2017,42.40%
17,Illinois,17031491200,Cook,17031491200,2013-2017,32.80%
17,Illinois,17031491300,Cook,17031491300,2013-2017,38.00%
17,Illinois,17031491400,Cook,17031491400,2013-2017,14.30%
17,Illinois,17031500100,Cook,17031500100,2013-2017,33.00%
17,Illinois,17031500200,Cook,17031500200,2013-2017,22.10%
17,Illinois,17031500300,Cook,17031500300,2013-2017,27.80%
17,Illinois,17031510100,Cook,17031510100,2013-2017,24.00%
17,Illinois,17031510200,Cook,17031510200,2013-2017,22.10%
17,Illinois,17031510300,Cook,17031510300,2013-2017,15.80%
17,Illinois,17031520100,Cook,17031520100,2013-2017,26.00%
17,Illinois,17031520200,Cook,17031520200,2013-2017,11.70%
17,Illinois,17031520300,Cook,17031520300,2013-2017,8.00%
17,Illinois,17031520400,Cook,17031520400,2013-2017,17.50%
17,Illinois,17031520500,Cook,17031520500,2013-2017,17.40%
17,Illinois,17031520600,Cook,17031520600,2013-2017,13.70%
17,Illinois,17031530100,Cook,17031530100,2013-2017,34.90%
17,Illinois,17031530200,Cook,17031530200,2013-2017,34.70%
17,Illinois,17031530300,Cook,17031530300,2013-2017,35.20%
17,Illinois,17031530400,Cook,17031530400,2013-2017,42.80%
17,Illinois,17031530501,Cook,17031530501,2013-2017,42.20%
17,Illinois,17031530502,Cook,17031530502,2013-2017,43.40%
17,Illinois,17031530503,Cook,17031530503,2013-2017,42.00%
17,Illinois,17031530600,Cook,17031530600,2013-2017,39.90%
17,Illinois,17031540101,Cook,17031540101,2013-2017,17.10%
17,Illinois,17031540102,Cook,17031540102,2013-2017,24.60%
17,Illinois,17031550100,Cook,17031550100,2013-2017,23.10%
17,Illinois,17031550200,Cook,17031550200,2013-2017,29.00%
17,Illinois,17031560100,Cook,17031560100,2013-2017,34.40%
17,Illinois,17031560200,Cook,17031560200,2013-2017,16.90%
17,Illinois,17031560300,Cook,17031560300,2013-2017,28.30%
17,Illinois,17031560400,Cook,17031560400,2013-2017,32.10%
17,Illinois,17031560700,Cook,17031560700,2013-2017,17.50%
17,Illinois,17031560800,Cook,17031560800,2013-2017,36.80%
17,Illinois,17031560900,Cook,17031560900,2013-2017,25.40%
17,Illinois,17031561000,Cook,17031561000,2013-2017,22.90%
17,Illinois,17031561100,Cook,17031561100,2013-2017,14.70%
17,Illinois,17031570100,Cook,17031570100,2013-2017,10.50%
17,Illinois,17031570200,Cook,17031570200,2013-2017,24.00%
17,Illinois,17031570300,Cook,17031570300,2013-2017,14.40%
17,Illinois,17031570400,Cook,17031570400,2013-2017,10.50%
17,Illinois,17031570500,Cook,17031570500,2013-2017,22.50%
17,Illinois,17031580100,Cook,17031580100,2013-2017,18.90%
17,Illinois,17031580200,Cook,17031580200,2013-2017,11.50%
17,Illinois,17031580300,Cook,17031580300,2013-2017,35.30%
17,Illinois,17031580400,Cook,17031580400,2013-2017,27.90%
17,Illinois,17031580501,Cook,17031580501,2013-2017,24.50%
17,Illinois,17031580502,Cook,17031580502,2013-2017,24.40%
17,Illinois,17031580600,Cook,17031580600,2013-2017,24.60%
17,Illinois,17031580700,Cook,17031580700,2013-2017,25.70%
17,Illinois,17031580800,Cook,17031580800,2013-2017,8.10%
17,Illinois,17031590500,Cook,17031590500,2013-2017,21.40%
17,Illinois,17031590600,Cook,17031590600,2013-2017,21.70%
17,Illinois,17031590700,Cook,17031590700,2013-2017,13.00%
17,Illinois,17031600400,Cook,17031600400,2013-2017,20.00%
17,Illinois,17031600600,Cook,17031600600,2013-2017,11.80%
17,Illinois,17031600700,Cook,17031600700,2013-2017,20.90%
17,Illinois,17031600900,Cook,17031600900,2013-2017,22.80%
17,Illinois,17031610300,Cook,17031610300,2013-2017,14.10%
17,Illinois,17031610400,Cook,17031610400,2013-2017,21.90%
17,Illinois,17031610800,Cook,17031610800,2013-2017,16.60%
17,Illinois,17031611000,Cook,17031611000,2013-2017,16.90%
17,Illinois,17031611100,Cook,17031611100,2013-2017,14.90%
17,Illinois,17031611200,Cook,17031611200,2013-2017,14.40%
17,Illinois,17031611300,Cook,17031611300,2013-2017,17.60%
17,Illinois,17031611400,Cook,17031611400,2013-2017,12.20%
17,Illinois,17031611500,Cook,17031611500,2013-2017,10.00%
17,Illinois,17031611600,Cook,17031611600,2013-2017,13.80%
17,Illinois,17031611700,Cook,17031611700,2013-2017,13.80%
17,Illinois,17031611800,Cook,17031611800,2013-2017,8.70%
17,Illinois,17031611900,Cook,17031611900,2013-2017,8.10%
17,Illinois,17031612000,Cook,17031612000,2013-2017,19.20%
17,Illinois,17031612100,Cook,17031612100,2013-2017,13.20%
17,Illinois,17031620100,Cook,17031620100,2013-2017,14.80%
17,Illinois,17031620200,Cook,17031620200,2013-2017,29.40%
17,Illinois,17031620300,Cook,17031620300,2013-2017,22.10%
17,Illinois,17031620400,Cook,17031620400,2013-2017,9.50%
17,Illinois,17031630100,Cook,17031630100,2013-2017,8.70%
17,Illinois,17031630200,Cook,17031630200,2013-2017,17.00%
17,Illinois,17031630300,Cook,17031630300,2013-2017,22.10%
17,Illinois,17031630400,Cook,17031630400,2013-2017,19.50%
17,Illinois,17031630500,Cook,17031630500,2013-2017,8.30%
17,Illinois,17031630800,Cook,17031630800,2013-2017,14.30%
17,Illinois,17031630900,Cook,17031630900,2013-2017,11.30%
17,Illinois,17031640100,Cook,17031640100,2013-2017,12.60%
17,Illinois,17031640300,Cook,17031640300,2013-2017,23.00%
17,Illinois,17031640400,Cook,17031640400,2013-2017,28.20%
17,Illinois,17031640500,Cook,17031640500,2013-2017,18.20%
17,Illinois,17031640600,Cook,17031640600,2013-2017,14.10%
17,Illinois,17031640700,Cook,17031640700,2013-2017,21.10%
17,Illinois,17031640800,Cook,17031640800,2013-2017,24.30%
17,Illinois,17031650100,Cook,17031650100,2013-2017,17.50%
17,Illinois,17031650200,Cook,17031650200,2013-2017,21.40%
17,Illinois,17031650301,Cook,17031650301,2013-2017,23.50%
17,Illinois,17031650302,Cook,17031650302,2013-2017,25.40%
17,Illinois,17031650400,Cook,17031650400,2013-2017,22.50%
17,Illinois,17031650500,Cook,17031650500,2013-2017,16.50%
17,Illinois,17031660301,Cook,17031660301,2013-2017,7.60%
17,Illinois,17031660302,Cook,17031660302,2013-2017,11.00%
17,Illinois,17031660400,Cook,17031660400,2013-2017,18.00%
17,Illinois,17031660500,Cook,17031660500,2013-2017,14.10%
17,Illinois,17031660600,Cook,17031660600,2013-2017,8.70%
17,Illinois,17031660700,Cook,17031660700,2013-2017,21.30%
17,Illinois,17031660800,Cook,17031660800,2013-2017,12.70%
17,Illinois,17031660900,Cook,17031660900,2013-2017,13.00%
17,Illinois,17031661000,Cook,17031661000,2013-2017,14.60%
17,Illinois,17031661100,Cook,17031661100,2013-2017,19.00%
17,Illinois,17031670100,Cook,17031670100,2013-2017,21.10%
17,Illinois,17031670200,Cook,17031670200,2013-2017,11.50%
17,Illinois,17031670300,Cook,17031670300,2013-2017,17.10%
17,Illinois,17031670400,Cook,17031670400,2013-2017,16.60%
17,Illinois,17031670500,Cook,17031670500,2013-2017,20.10%
17,Illinois,17031670600,Cook,17031670600,2013-2017,28.00%
17,Illinois,17031670700,Cook,17031670700,2013-2017,24.20%
17,Illinois,17031670800,Cook,17031670800,2013-2017,17.00%
17,Illinois,17031670900,Cook,17031670900,2013-2017,15.00%
17,Illinois,17031671100,Cook,17031671100,2013-2017,16.10%
17,Illinois,17031671200,Cook,17031671200,2013-2017,8.50%
17,Illinois,17031671300,Cook,17031671300,2013-2017,26.90%
17,Illinois,17031671400,Cook,17031671400,2013-2017,16.30%
17,Illinois,17031671500,Cook,17031671500,2013-2017,26.40%
17,Illinois,17031671600,Cook,17031671600,2013-2017,19.20%
17,Illinois,17031671800,Cook,17031671800,2013-2017,18.80%
17,Illinois,17031671900,Cook,17031671900,2013-2017,18.70%
17,Illinois,17031672000,Cook,17031672000,2013-2017,24.80%
17,Illinois,17031680500,Cook,17031680500,2013-2017,16.80%
17,Illinois,17031680600,Cook,17031680600,2013-2017,24.10%
