stateFIPS,State,censusTract,Census Tract,Year,Value
17,Illinois,17031190800,"Cook County, IL - 17031190800",2013-2017,63.40%
17,Illinois,17031190900,"Cook County, IL - 17031190900",2013-2017,62.80%
17,Illinois,17031191000,"Cook County, IL - 17031191000",2013-2017,75.10%
17,Illinois,17031191100,"Cook County, IL - 17031191100",2013-2017,63.60%
17,Illinois,17031191200,"Cook County, IL - 17031191200",2013-2017,64.60%
17,Illinois,17031191301,"Cook County, IL - 17031191301",2013-2017,67.40%
17,Illinois,17031191302,"Cook County, IL - 17031191302",2013-2017,65.30%
17,Illinois,17031200100,"Cook County, IL - 17031200100",2013-2017,63.40%
17,Illinois,17031200200,"Cook County, IL - 17031200200",2013-2017,57.10%
17,Illinois,17031200300,"Cook County, IL - 17031200300",2013-2017,63.20%
17,Illinois,17031200401,"Cook County, IL - 17031200401",2013-2017,67.10%
17,Illinois,17031200402,"Cook County, IL - 17031200402",2013-2017,62.00%
17,Illinois,17031210100,"Cook County, IL - 17031210100",2013-2017,75.50%
17,Illinois,17031210400,"Cook County, IL - 17031210400",2013-2017,66.20%
17,Illinois,17031210501,"Cook County, IL - 17031210501",2013-2017,60.10%
17,Illinois,17031210502,"Cook County, IL - 17031210502",2013-2017,67.20%
17,Illinois,17031210601,"Cook County, IL - 17031210601",2013-2017,68.10%
17,Illinois,17031210602,"Cook County, IL - 17031210602",2013-2017,64.20%
17,Illinois,17031210700,"Cook County, IL - 17031210700",2013-2017,66.20%
17,Illinois,17031210800,"Cook County, IL - 17031210800",2013-2017,78.80%
17,Illinois,17031210900,"Cook County, IL - 17031210900",2013-2017,70.00%
17,Illinois,17031220300,"Cook County, IL - 17031220300",2013-2017,76.90%
17,Illinois,17031220400,"Cook County, IL - 17031220400",2013-2017,70.10%
17,Illinois,17031220500,"Cook County, IL - 17031220500",2013-2017,81.80%
17,Illinois,17031220601,"Cook County, IL - 17031220601",2013-2017,64.50%
17,Illinois,17031220602,"Cook County, IL - 17031220602",2013-2017,67.70%
17,Illinois,17031220701,"Cook County, IL - 17031220701",2013-2017,68.20%
17,Illinois,17031220702,"Cook County, IL - 17031220702",2013-2017,61.60%
17,Illinois,17031220901,"Cook County, IL - 17031220901",2013-2017,63.70%
17,Illinois,17031220902,"Cook County, IL - 17031220902",2013-2017,56.10%
17,Illinois,17031221000,"Cook County, IL - 17031221000",2013-2017,63.80%
17,Illinois,17031221100,"Cook County, IL - 17031221100",2013-2017,61.70%
17,Illinois,17031221200,"Cook County, IL - 17031221200",2013-2017,74.40%
17,Illinois,17031221300,"Cook County, IL - 17031221300",2013-2017,76.00%
17,Illinois,17031221400,"Cook County, IL - 17031221400",2013-2017,70.70%
17,Illinois,17031221500,"Cook County, IL - 17031221500",2013-2017,53.70%
17,Illinois,17031221600,"Cook County, IL - 17031221600",2013-2017,83.50%
17,Illinois,17031222200,"Cook County, IL - 17031222200",2013-2017,90.90%
17,Illinois,17031222500,"Cook County, IL - 17031222500",2013-2017,60.70%
17,Illinois,17031222600,"Cook County, IL - 17031222600",2013-2017,67.00%
17,Illinois,17031222700,"Cook County, IL - 17031222700",2013-2017,67.30%
17,Illinois,17031222800,"Cook County, IL - 17031222800",2013-2017,51.80%
17,Illinois,17031222900,"Cook County, IL - 17031222900",2013-2017,61.00%
17,Illinois,17031230100,"Cook County, IL - 17031230100",2013-2017,68.20%
17,Illinois,17031230200,"Cook County, IL - 17031230200",2013-2017,69.50%
17,Illinois,17031230300,"Cook County, IL - 17031230300",2013-2017,56.70%
17,Illinois,17031230400,"Cook County, IL - 17031230400",2013-2017,65.90%
17,Illinois,17031230500,"Cook County, IL - 17031230500",2013-2017,61.00%
17,Illinois,17031230600,"Cook County, IL - 17031230600",2013-2017,64.90%
17,Illinois,17031230700,"Cook County, IL - 17031230700",2013-2017,58.50%
17,Illinois,17031230800,"Cook County, IL - 17031230800",2013-2017,68.50%
17,Illinois,17031230900,"Cook County, IL - 17031230900",2013-2017,71.90%
17,Illinois,17031231100,"Cook County, IL - 17031231100",2013-2017,60.50%
17,Illinois,17031231200,"Cook County, IL - 17031231200",2013-2017,50.90%
17,Illinois,17031231500,"Cook County, IL - 17031231500",2013-2017,49.70%
17,Illinois,17031240200,"Cook County, IL - 17031240200",2013-2017,66.20%
17,Illinois,17031240300,"Cook County, IL - 17031240300",2013-2017,86.00%
17,Illinois,17031240500,"Cook County, IL - 17031240500",2013-2017,89.20%
17,Illinois,17031240600,"Cook County, IL - 17031240600",2013-2017,72.70%
17,Illinois,17031240700,"Cook County, IL - 17031240700",2013-2017,68.10%
17,Illinois,17031240800,"Cook County, IL - 17031240800",2013-2017,67.50%
17,Illinois,17031240900,"Cook County, IL - 17031240900",2013-2017,58.60%
17,Illinois,17031241000,"Cook County, IL - 17031241000",2013-2017,79.40%
17,Illinois,17031241100,"Cook County, IL - 17031241100",2013-2017,79.10%
17,Illinois,17031241200,"Cook County, IL - 17031241200",2013-2017,74.80%
17,Illinois,17031241300,"Cook County, IL - 17031241300",2013-2017,85.30%
17,Illinois,17031241400,"Cook County, IL - 17031241400",2013-2017,84.30%
17,Illinois,17031241500,"Cook County, IL - 17031241500",2013-2017,92.60%
17,Illinois,17031241600,"Cook County, IL - 17031241600",2013-2017,92.40%
17,Illinois,17031242000,"Cook County, IL - 17031242000",2013-2017,77.50%
17,Illinois,17031242100,"Cook County, IL - 17031242100",2013-2017,87.30%
17,Illinois,17031242200,"Cook County, IL - 17031242200",2013-2017,91.50%
17,Illinois,17031242300,"Cook County, IL - 17031242300",2013-2017,90.60%
17,Illinois,17031242400,"Cook County, IL - 17031242400",2013-2017,77.00%
17,Illinois,17031242500,"Cook County, IL - 17031242500",2013-2017,70.50%
17,Illinois,17031242600,"Cook County, IL - 17031242600",2013-2017,81.30%
17,Illinois,17031242700,"Cook County, IL - 17031242700",2013-2017,62.80%
17,Illinois,17031242800,"Cook County, IL - 17031242800",2013-2017,80.00%
17,Illinois,17031242900,"Cook County, IL - 17031242900",2013-2017,83.10%
17,Illinois,17031243000,"Cook County, IL - 17031243000",2013-2017,81.00%
17,Illinois,17031243100,"Cook County, IL - 17031243100",2013-2017,77.50%
17,Illinois,17031243200,"Cook County, IL - 17031243200",2013-2017,95.00%
17,Illinois,17031243300,"Cook County, IL - 17031243300",2013-2017,87.30%
17,Illinois,17031243400,"Cook County, IL - 17031243400",2013-2017,87.30%
17,Illinois,17031243500,"Cook County, IL - 17031243500",2013-2017,87.20%
17,Illinois,17031250200,"Cook County, IL - 17031250200",2013-2017,72.00%
17,Illinois,17031250300,"Cook County, IL - 17031250300",2013-2017,64.30%
17,Illinois,17031250400,"Cook County, IL - 17031250400",2013-2017,54.00%
17,Illinois,17031250500,"Cook County, IL - 17031250500",2013-2017,68.50%
17,Illinois,17031250600,"Cook County, IL - 17031250600",2013-2017,44.80%
17,Illinois,17031250700,"Cook County, IL - 17031250700",2013-2017,47.40%
17,Illinois,17031250800,"Cook County, IL - 17031250800",2013-2017,55.50%
17,Illinois,17031251000,"Cook County, IL - 17031251000",2013-2017,49.40%
17,Illinois,17031251100,"Cook County, IL - 17031251100",2013-2017,47.10%
17,Illinois,17031251200,"Cook County, IL - 17031251200",2013-2017,71.60%
17,Illinois,17031251300,"Cook County, IL - 17031251300",2013-2017,54.30%
17,Illinois,17031251400,"Cook County, IL - 17031251400",2013-2017,41.90%
17,Illinois,17031251500,"Cook County, IL - 17031251500",2013-2017,41.40%
17,Illinois,17031251600,"Cook County, IL - 17031251600",2013-2017,63.30%
17,Illinois,17031251700,"Cook County, IL - 17031251700",2013-2017,60.10%
17,Illinois,17031251800,"Cook County, IL - 17031251800",2013-2017,55.80%
17,Illinois,17031251900,"Cook County, IL - 17031251900",2013-2017,55.20%
17,Illinois,17031252000,"Cook County, IL - 17031252000",2013-2017,48.00%
17,Illinois,17031252101,"Cook County, IL - 17031252101",2013-2017,39.00%
17,Illinois,17031252102,"Cook County, IL - 17031252102",2013-2017,48.50%
17,Illinois,17031252201,"Cook County, IL - 17031252201",2013-2017,51.10%
17,Illinois,17031252202,"Cook County, IL - 17031252202",2013-2017,52.30%
17,Illinois,17031260100,"Cook County, IL - 17031260100",2013-2017,55.60%
17,Illinois,17031260200,"Cook County, IL - 17031260200",2013-2017,53.30%
17,Illinois,17031260300,"Cook County, IL - 17031260300",2013-2017,52.00%
17,Illinois,17031260400,"Cook County, IL - 17031260400",2013-2017,62.00%
17,Illinois,17031260500,"Cook County, IL - 17031260500",2013-2017,55.60%
17,Illinois,17031260600,"Cook County, IL - 17031260600",2013-2017,48.20%
17,Illinois,17031260700,"Cook County, IL - 17031260700",2013-2017,46.60%
17,Illinois,17031260800,"Cook County, IL - 17031260800",2013-2017,58.60%
17,Illinois,17031260900,"Cook County, IL - 17031260900",2013-2017,71.30%
17,Illinois,17031261000,"Cook County, IL - 17031261000",2013-2017,62.40%
17,Illinois,17031270500,"Cook County, IL - 17031270500",2013-2017,57.70%
17,Illinois,17031271200,"Cook County, IL - 17031271200",2013-2017,67.50%
17,Illinois,17031271300,"Cook County, IL - 17031271300",2013-2017,68.90%
17,Illinois,17031271400,"Cook County, IL - 17031271400",2013-2017,67.40%
17,Illinois,17031271500,"Cook County, IL - 17031271500",2013-2017,66.20%
17,Illinois,17031271800,"Cook County, IL - 17031271800",2013-2017,48.80%
17,Illinois,17031280100,"Cook County, IL - 17031280100",2013-2017,95.40%
17,Illinois,17031280400,"Cook County, IL - 17031280400",2013-2017,68.10%
17,Illinois,17031280800,"Cook County, IL - 17031280800",2013-2017,54.00%
17,Illinois,17031280900,"Cook County, IL - 17031280900",2013-2017,70.80%
17,Illinois,17031281900,"Cook County, IL - 17031281900",2013-2017,91.70%
17,Illinois,17031282700,"Cook County, IL - 17031282700",2013-2017,82.90%
17,Illinois,17031282800,"Cook County, IL - 17031282800",2013-2017,84.30%
17,Illinois,17031283100,"Cook County, IL - 17031283100",2013-2017,82.00%
17,Illinois,17031283200,"Cook County, IL - 17031283200",2013-2017,84.70%
17,Illinois,17031283800,"Cook County, IL - 17031283800",2013-2017,73.50%
17,Illinois,17031290900,"Cook County, IL - 17031290900",2013-2017,52.00%
17,Illinois,17031291200,"Cook County, IL - 17031291200",2013-2017,55.60%
17,Illinois,17031291600,"Cook County, IL - 17031291600",2013-2017,60.50%
17,Illinois,17031292200,"Cook County, IL - 17031292200",2013-2017,56.10%
17,Illinois,17031292400,"Cook County, IL - 17031292400",2013-2017,45.20%
17,Illinois,17031292500,"Cook County, IL - 17031292500",2013-2017,57.50%
17,Illinois,17031300500,"Cook County, IL - 17031300500",2013-2017,65.90%
17,Illinois,17031300600,"Cook County, IL - 17031300600",2013-2017,60.60%
17,Illinois,17031300700,"Cook County, IL - 17031300700",2013-2017,50.80%
17,Illinois,17031300800,"Cook County, IL - 17031300800",2013-2017,54.90%
17,Illinois,17031300900,"Cook County, IL - 17031300900",2013-2017,51.10%
17,Illinois,17031301100,"Cook County, IL - 17031301100",2013-2017,52.90%
17,Illinois,17031301200,"Cook County, IL - 17031301200",2013-2017,65.90%
17,Illinois,17031301600,"Cook County, IL - 17031301600",2013-2017,64.90%
17,Illinois,17031301701,"Cook County, IL - 17031301701",2013-2017,43.60%
17,Illinois,17031301702,"Cook County, IL - 17031301702",2013-2017,56.80%
17,Illinois,17031301801,"Cook County, IL - 17031301801",2013-2017,55.90%
17,Illinois,17031301802,"Cook County, IL - 17031301802",2013-2017,47.00%
17,Illinois,17031301803,"Cook County, IL - 17031301803",2013-2017,61.80%
17,Illinois,17031310200,"Cook County, IL - 17031310200",2013-2017,81.90%
17,Illinois,17031310300,"Cook County, IL - 17031310300",2013-2017,77.80%
17,Illinois,17031310400,"Cook County, IL - 17031310400",2013-2017,64.50%
17,Illinois,17031310500,"Cook County, IL - 17031310500",2013-2017,73.90%
17,Illinois,17031310600,"Cook County, IL - 17031310600",2013-2017,63.90%
17,Illinois,17031310700,"Cook County, IL - 17031310700",2013-2017,79.20%
17,Illinois,17031310800,"Cook County, IL - 17031310800",2013-2017,63.70%
17,Illinois,17031310900,"Cook County, IL - 17031310900",2013-2017,70.30%
17,Illinois,17031320100,"Cook County, IL - 17031320100",2013-2017,87.30%
17,Illinois,17031320400,"Cook County, IL - 17031320400",2013-2017,91.70%
17,Illinois,17031320600,"Cook County, IL - 17031320600",2013-2017,90.10%
17,Illinois,17031330100,"Cook County, IL - 17031330100",2013-2017,87.50%
17,Illinois,17031330200,"Cook County, IL - 17031330200",2013-2017,74.90%
17,Illinois,17031340300,"Cook County, IL - 17031340300",2013-2017,60.60%
17,Illinois,17031340400,"Cook County, IL - 17031340400",2013-2017,69.40%
17,Illinois,17031340500,"Cook County, IL - 17031340500",2013-2017,56.30%
17,Illinois,17031340600,"Cook County, IL - 17031340600",2013-2017,49.90%
17,Illinois,17031350100,"Cook County, IL - 17031350100",2013-2017,85.50%
17,Illinois,17031350400,"Cook County, IL - 17031350400",2013-2017,59.10%
17,Illinois,17031351000,"Cook County, IL - 17031351000",2013-2017,83.30%
17,Illinois,17031351100,"Cook County, IL - 17031351100",2013-2017,65.70%
17,Illinois,17031351400,"Cook County, IL - 17031351400",2013-2017,67.20%
17,Illinois,17031351500,"Cook County, IL - 17031351500",2013-2017,72.00%
17,Illinois,17031360200,"Cook County, IL - 17031360200",2013-2017,67.60%
17,Illinois,17031380100,"Cook County, IL - 17031380100",2013-2017,63.60%
17,Illinois,17031380200,"Cook County, IL - 17031380200",2013-2017,50.90%
17,Illinois,17031380500,"Cook County, IL - 17031380500",2013-2017,69.20%
17,Illinois,17031380700,"Cook County, IL - 17031380700",2013-2017,66.10%
17,Illinois,17031381200,"Cook County, IL - 17031381200",2013-2017,72.00%
17,Illinois,17031381400,"Cook County, IL - 17031381400",2013-2017,81.80%
17,Illinois,17031381500,"Cook County, IL - 17031381500",2013-2017,68.00%
17,Illinois,17031381700,"Cook County, IL - 17031381700",2013-2017,NaN
17,Illinois,17031381800,"Cook County, IL - 17031381800",2013-2017,64.60%
17,Illinois,17031381900,"Cook County, IL - 17031381900",2013-2017,55.40%
17,Illinois,17031390100,"Cook County, IL - 17031390100",2013-2017,79.60%
17,Illinois,17031390200,"Cook County, IL - 17031390200",2013-2017,85.70%
17,Illinois,17031390300,"Cook County, IL - 17031390300",2013-2017,71.50%
17,Illinois,17031390400,"Cook County, IL - 17031390400",2013-2017,56.70%
17,Illinois,17031390500,"Cook County, IL - 17031390500",2013-2017,69.70%
17,Illinois,17031390600,"Cook County, IL - 17031390600",2013-2017,78.00%
17,Illinois,17031390700,"Cook County, IL - 17031390700",2013-2017,74.80%
17,Illinois,17031400300,"Cook County, IL - 17031400300",2013-2017,68.90%
17,Illinois,17031400400,"Cook County, IL - 17031400400",2013-2017,65.90%
17,Illinois,17031400500,"Cook County, IL - 17031400500",2013-2017,67.70%
17,Illinois,17031400800,"Cook County, IL - 17031400800",2013-2017,47.10%
17,Illinois,17031410100,"Cook County, IL - 17031410100",2013-2017,73.90%
17,Illinois,17031410200,"Cook County, IL - 17031410200",2013-2017,88.80%
17,Illinois,17031410500,"Cook County, IL - 17031410500",2013-2017,82.80%
17,Illinois,17031410600,"Cook County, IL - 17031410600",2013-2017,79.80%
17,Illinois,17031410700,"Cook County, IL - 17031410700",2013-2017,79.30%
17,Illinois,17031410800,"Cook County, IL - 17031410800",2013-2017,72.80%
17,Illinois,17031410900,"Cook County, IL - 17031410900",2013-2017,76.80%
17,Illinois,17031411000,"Cook County, IL - 17031411000",2013-2017,77.00%
17,Illinois,17031411100,"Cook County, IL - 17031411100",2013-2017,85.00%
17,Illinois,17031411200,"Cook County, IL - 17031411200",2013-2017,84.20%
17,Illinois,17031420100,"Cook County, IL - 17031420100",2013-2017,59.70%
17,Illinois,17031420200,"Cook County, IL - 17031420200",2013-2017,71.60%
17,Illinois,17031420300,"Cook County, IL - 17031420300",2013-2017,80.70%
17,Illinois,17031420400,"Cook County, IL - 17031420400",2013-2017,65.70%
17,Illinois,17031420500,"Cook County, IL - 17031420500",2013-2017,57.70%
17,Illinois,17031420600,"Cook County, IL - 17031420600",2013-2017,57.20%
17,Illinois,17031420700,"Cook County, IL - 17031420700",2013-2017,54.40%
17,Illinois,17031420800,"Cook County, IL - 17031420800",2013-2017,70.70%
17,Illinois,17031421200,"Cook County, IL - 17031421200",2013-2017,50.30%
17,Illinois,17031430101,"Cook County, IL - 17031430101",2013-2017,52.40%
17,Illinois,17031430102,"Cook County, IL - 17031430102",2013-2017,52.90%
17,Illinois,17031430200,"Cook County, IL - 17031430200",2013-2017,50.10%
17,Illinois,17031430300,"Cook County, IL - 17031430300",2013-2017,48.10%
17,Illinois,17031430400,"Cook County, IL - 17031430400",2013-2017,65.20%
17,Illinois,17031430500,"Cook County, IL - 17031430500",2013-2017,61.30%
17,Illinois,17031430600,"Cook County, IL - 17031430600",2013-2017,64.10%
17,Illinois,17031430700,"Cook County, IL - 17031430700",2013-2017,53.70%
17,Illinois,17031430800,"Cook County, IL - 17031430800",2013-2017,75.30%
17,Illinois,17031430900,"Cook County, IL - 17031430900",2013-2017,68.10%
17,Illinois,17031431200,"Cook County, IL - 17031431200",2013-2017,68.20%
17,Illinois,17031431301,"Cook County, IL - 17031431301",2013-2017,63.90%
17,Illinois,17031431302,"Cook County, IL - 17031431302",2013-2017,57.10%
17,Illinois,17031431400,"Cook County, IL - 17031431400",2013-2017,60.50%
17,Illinois,17031440101,"Cook County, IL - 17031440101",2013-2017,59.00%
17,Illinois,17031440102,"Cook County, IL - 17031440102",2013-2017,60.20%
17,Illinois,17031440201,"Cook County, IL - 17031440201",2013-2017,54.20%
17,Illinois,17031440202,"Cook County, IL - 17031440202",2013-2017,66.20%
17,Illinois,17031440300,"Cook County, IL - 17031440300",2013-2017,55.90%
17,Illinois,17031440600,"Cook County, IL - 17031440600",2013-2017,67.80%
17,Illinois,17031440700,"Cook County, IL - 17031440700",2013-2017,65.30%
17,Illinois,17031440800,"Cook County, IL - 17031440800",2013-2017,48.30%
